,Temporada,Región,Provincia,Comuna,Fecha_de_inicio,Fecha_de_detección,Fecha_de_extinción,Latitud,Longitud,Fecha_de_Proceso,Clima
0,2017-18,Los Lagos,Llanquihue,Puerto Montt,28-sep-2017 20:50,28-sep-2017 20:55,29-sep-2017 11:06,-41.44527687233669,-72.81697690216481,08-11-2022,
1,2017-18,Los Lagos,Chiloé,Castro,10-nov-2017 18:20,10-nov-2017 18:25,11-nov-2017 09:38,-42.53965932976798,-73.69259885838532,08-11-2022,
2,2017-18,Los Lagos,Llanquihue,Puerto Varas,11-nov-2017 15:25,11-nov-2017 15:28,12-nov-2017 14:05,-41.371669594651436,-72.91333697864079,08-11-2022,
3,2017-18,Los Lagos,Palena,Chaitén,11-nov-2017 15:10,11-nov-2017 15:55,12-nov-2017 16:15,-42.9452780972378,-72.72777686488065,08-11-2022,
4,2017-18,Los Lagos,Chiloé,Castro,11-nov-2017 19:00,11-nov-2017 19:05,16-nov-2017 15:32,-42.45278072986995,-73.72611144650608,08-11-2022,
5,2017-18,Los Lagos,Chiloé,Castro,13-nov-2017 15:10,13-nov-2017 15:12,16-nov-2017 14:54,-42.43166805025139,-73.7169472999203,08-11-2022,
6,2017-18,Los Lagos,Chiloé,Castro,13-nov-2017 17:18,13-nov-2017 17:20,17-nov-2017 15:45,-42.46555224667573,-73.71333624339123,08-11-2022,
7,2017-18,Los Lagos,Chiloé,Castro,13-nov-2017 21:30,13-nov-2017 21:40,16-nov-2017 14:32,-42.408612686654706,-73.72416197650729,08-11-2022,
8,2017-18,Los Lagos,Llanquihue,Puerto Varas,14-nov-2017 14:17,14-nov-2017 14:20,15-nov-2017 16:12,-41.382748289633966,-72.92330318120773,08-11-2022,
9,2017-18,Los Lagos,Chiloé,Castro,14-nov-2017 14:55,14-nov-2017 14:57,16-nov-2017 15:18,-42.46552595790813,-73.70221933775811,08-11-2022,
10,2017-18,Los Lagos,Chiloé,Castro,15-nov-2017 15:15,15-nov-2017 15:35,15-nov-2017 18:00,-42.52277606339521,-73.59833012164196,08-11-2022,
11,2017-18,Los Lagos,Osorno,San Pablo,18-nov-2017 19:00,18-nov-2017 19:08,23-nov-2017 18:40,-40.3565505099896,-73.20407966466088,08-11-2022,
12,2017-18,Los Lagos,Llanquihue,Puerto Montt,20-nov-2017 18:20,20-nov-2017 18:25,20-nov-2017 19:20,-41.44258586121153,-72.92708143166915,08-11-2022,
13,2017-18,Los Lagos,Chiloé,Castro,20-nov-2017 19:28,20-nov-2017 19:32,20-nov-2017 21:00,-42.47583704942599,-73.77583879268794,08-11-2022,
14,2017-18,Los Lagos,Llanquihue,Puerto Montt,21-nov-2017 12:58,21-nov-2017 13:05,21-nov-2017 14:50,-41.431669730489524,-73.00500459083784,08-11-2022,
15,2017-18,Los Lagos,Llanquihue,Frutillar,21-nov-2017 16:03,21-nov-2017 16:05,22-nov-2017 12:30,-41.05721982459017,-73.19471917558128,08-11-2022,
16,2017-18,Los Lagos,Chiloé,Dalcahue,22-nov-2017 14:45,22-nov-2017 14:50,22-nov-2017 15:50,-42.36528031783488,-73.73833711532242,08-11-2022,
17,2017-18,Los Lagos,Llanquihue,Puerto Montt,22-nov-2017 16:05,22-nov-2017 16:10,22-nov-2017 17:30,-41.469913779381365,-73.02121974437085,08-11-2022,
18,2017-18,Los Lagos,Llanquihue,Puerto Montt,22-nov-2017 22:05,22-nov-2017 22:10,23-nov-2017 11:24,-41.441457050194344,-72.90752309912966,08-11-2022,
19,2017-18,Los Lagos,Chiloé,Chonchi,23-nov-2017 14:45,23-nov-2017 14:48,25-nov-2017 16:49,-42.53610701064908,-73.80694399183201,08-11-2022,
20,2017-18,Los Lagos,Llanquihue,Calbuco,23-nov-2017 12:20,23-nov-2017 12:21,23-nov-2017 17:20,-41.7463864590141,-73.38416154136772,08-11-2022,
21,2017-18,Los Lagos,Llanquihue,Puerto Montt,23-nov-2017 18:05,23-nov-2017 18:20,24-nov-2017 15:51,-41.5262754770001,-72.75902763975748,08-11-2022,
22,2017-18,Los Lagos,Chiloé,Castro,24-nov-2017 16:30,24-nov-2017 16:35,25-nov-2017 17:56,-42.478194090964095,-73.77056146959131,08-11-2022,
23,2017-18,Los Lagos,Osorno,Río Negro,24-nov-2017 18:15,24-nov-2017 18:17,25-nov-2017 10:56,-40.68893656471278,-73.26042502841032,08-11-2022,
24,2017-18,Los Lagos,Llanquihue,Calbuco,25-nov-2017 14:00,25-nov-2017 14:20,25-nov-2017 17:22,-41.746501982183496,-73.38405040497685,08-11-2022,
25,2017-18,Los Lagos,Palena,Palena,26-nov-2017 19:15,26-nov-2017 19:18,19-dic-2017 21:02,-43.63666567207981,-77.93158701461023,08-11-2022,
26,2017-18,Los Lagos,Llanquihue,Puerto Montt,27-nov-2017 12:15,27-nov-2017 12:18,30-nov-2017 16:22,-41.44630847714249,-72.91627322851244,08-11-2022,
27,2017-18,Los Lagos,Chiloé,Castro,27-nov-2017 15:30,27-nov-2017 15:35,28-nov-2017 14:15,-42.52583561944744,-73.59666676688158,08-11-2022,
28,2017-18,Los Lagos,Palena,Palena,28-nov-2017 15:50,28-nov-2017 16:00,19-dic-2017 21:00,-43.58833481991924,-77.81999961467834,08-11-2022,
29,2017-18,Los Lagos,Chiloé,Castro,28-nov-2017 16:50,28-nov-2017 16:51,29-nov-2017 10:30,-42.46555293206194,-73.71500263070462,08-11-2022,
30,2017-18,Los Lagos,Llanquihue,Puerto Varas,28-nov-2017 17:40,28-nov-2017 17:47,29-nov-2017 15:30,-41.38333383032406,-72.93832890808179,08-11-2022,
31,2017-18,Los Lagos,Osorno,San Juan de la Costa,28-nov-2017 16:10,28-nov-2017 16:15,29-nov-2017 15:48,-40.49065101627751,-73.40750188423179,08-11-2022,
32,2017-18,Los Lagos,Llanquihue,Puerto Montt,28-nov-2017 19:00,28-nov-2017 19:10,28-nov-2017 20:30,-41.44789109887778,-72.96644019443198,08-11-2022,
33,2017-18,Los Lagos,Palena,Chaitén,28-nov-2017 23:08,28-nov-2017 23:10,30-nov-2017 00:00,-42.93027402483769,-72.71861124484775,08-11-2022,
34,2017-18,Los Lagos,Chiloé,Chonchi,29-nov-2017 16:30,29-nov-2017 16:35,30-nov-2017 15:20,-42.579718898775404,-73.8624962021367,08-11-2022,
35,2017-18,Los Lagos,Chiloé,Dalcahue,30-nov-2017 17:20,30-nov-2017 17:25,1-dic-2017 11:55,-42.29250106458351,-73.6994460379011,08-11-2022,
36,2017-18,Los Lagos,Palena,Palena,30-nov-2017 18:50,30-nov-2017 18:55,19-dic-2017 21:05,-43.582552783964154,-72.03347708929213,08-11-2022,
37,2017-18,Los Lagos,Llanquihue,Puerto Montt,1-dic-2017 17:35,1-dic-2017 17:38,5-dic-2017 13:54,-41.41111517781422,-72.91110560542043,08-11-2022,
38,2017-18,Los Lagos,Llanquihue,Puerto Montt,1-dic-2017 18:30,1-dic-2017 18:35,1-dic-2017 20:07,-41.47305416461881,-72.99092193838771,08-11-2022,
39,2017-18,Los Lagos,Llanquihue,Calbuco,1-dic-2017 20:00,1-dic-2017 20:05,15-dic-2017 17:03,-41.6438893646573,-73.15000053098186,08-11-2022,
40,2017-18,Los Lagos,Chiloé,Chonchi,1-dic-2017 23:33,1-dic-2017 23:37,2-dic-2017 11:46,-42.52139278018678,-73.83416593318587,08-11-2022,
41,2017-18,Los Lagos,Chiloé,Chonchi,2-dic-2017 23:35,2-dic-2017 23:40,6-dic-2017 15:45,-42.53166664502588,-73.83666583608446,08-11-2022,
42,2017-18,Los Lagos,Chiloé,Dalcahue,3-dic-2017 19:00,3-dic-2017 19:08,3-dic-2017 21:12,-42.303893011755484,-73.71055528546424,08-11-2022,
43,2017-18,Los Lagos,Chiloé,Castro,3-dic-2017 19:28,3-dic-2017 19:29,5-dic-2017 17:25,-42.5277774096635,-73.78472374892391,08-11-2022,
44,2017-18,Los Lagos,Llanquihue,Maullín,5-dic-2017 06:00,5-dic-2017 06:10,6-dic-2017 17:25,-41.643609251504834,-73.57683453061684,08-11-2022,
45,2017-18,Los Lagos,Llanquihue,Puerto Varas,5-dic-2017 15:15,5-dic-2017 15:19,5-dic-2017 16:15,-41.38527764080995,-72.92221808949213,08-11-2022,
46,2017-18,Los Lagos,Chiloé,Ancud,6-dic-2017 13:45,6-dic-2017 13:47,6-dic-2017 15:20,-41.87666615395941,-73.90250312644847,08-11-2022,
47,2017-18,Los Lagos,Chiloé,Castro,7-dic-2017 17:35,7-dic-2017 17:43,9-dic-2017 16:30,-42.431386744143204,-73.82333829051449,08-11-2022,
48,2017-18,Los Lagos,Llanquihue,Puerto Montt,8-dic-2017 08:15,8-dic-2017 08:25,8-dic-2017 09:46,-41.47599727023925,-72.89072359453628,08-11-2022,
49,2017-18,Los Lagos,Llanquihue,Puerto Montt,8-dic-2017 15:12,8-dic-2017 15:15,16-dic-2017 12:35,-41.407552001583014,-72.89499745165277,08-11-2022,
50,2017-18,Los Lagos,Llanquihue,Calbuco,9-dic-2017 12:55,9-dic-2017 12:56,9-dic-2017 14:15,-41.75666382197442,-73.41917118024345,08-11-2022,
51,2017-18,Los Lagos,Palena,Palena,9-dic-2017 13:55,9-dic-2017 14:00,22-dic-2017 11:56,-43.73362363858172,-72.23482320409663,08-11-2022,
52,2017-18,Los Lagos,Palena,Futaleufú,10-dic-2017 19:20,10-dic-2017 19:25,22-dic-2017 11:29,-43.33221434448224,-72.02726111967547,08-11-2022,
53,2017-18,Los Lagos,Osorno,San Juan de la Costa,12-dic-2017 01:00,12-dic-2017 01:10,12-dic-2017 11:00,-40.5794461458224,-73.65230750936068,08-11-2022,
54,2017-18,Los Lagos,Llanquihue,Puerto Varas,12-dic-2017 19:55,12-dic-2017 20:00,15-dic-2017 18:54,-41.387782419436434,-72.92027258988382,08-11-2022,
55,2017-18,Los Lagos,Llanquihue,Puerto Varas,18-dic-2017 16:45,18-dic-2017 16:50,18-dic-2017 17:25,-41.38388980001858,-72.92167629437694,08-11-2022,
56,2017-18,Los Lagos,Llanquihue,Calbuco,18-dic-2017 15:00,18-dic-2017 15:15,29-dic-2017 16:47,-41.6303072319577,-73.21956050761814,08-11-2022,
57,2017-18,Los Lagos,Osorno,Osorno,19-dic-2017 13:15,19-dic-2017 13:20,20-dic-2017 15:10,-40.56639095067665,-73.19018861860961,08-11-2022,
58,2017-18,Los Lagos,Chiloé,Dalcahue,1-ene-2018 00:10,1-ene-2018 00:15,2-ene-2018 16:05,-42.37361232033621,-73.65222709212343,08-11-2022,
59,2017-18,Los Lagos,Chiloé,Dalcahue,2-ene-2018 17:01,2-ene-2018 17:04,2-ene-2018 18:30,-42.40277781076375,-73.80444297637861,08-11-2022,
60,2017-18,Los Lagos,Llanquihue,Puerto Montt,10-ene-2018 14:50,10-ene-2018 14:51,10-ene-2018 16:15,-41.489920340934965,-72.99432971620442,08-11-2022,
61,2017-18,Los Lagos,Llanquihue,Puerto Montt,11-ene-2018 18:00,11-ene-2018 18:01,11-ene-2018 18:47,-41.595218175523,-73.10419051811593,08-11-2022,
62,2017-18,Los Lagos,Chiloé,Castro,12-ene-2018 14:20,12-ene-2018 14:24,13-ene-2018 15:44,-42.47666290412329,-73.77222164944185,08-11-2022,
63,2017-18,Los Lagos,Chiloé,Dalcahue,13-ene-2018 16:45,13-ene-2018 16:46,13-ene-2018 17:50,-42.3897197080092,-73.741383039874,08-11-2022,
64,2017-18,Los Lagos,Chiloé,Castro,14-ene-2018 14:25,14-ene-2018 14:28,15-ene-2018 15:18,-42.50083631252561,-73.82305909507892,08-11-2022,
65,2017-18,Los Lagos,Llanquihue,Puerto Montt,16-ene-2018 15:00,16-ene-2018 15:10,16-ene-2018 16:30,-41.463777552066524,-72.89183823746109,08-11-2022,
66,2017-18,Los Lagos,Chiloé,Castro,18-ene-2018 16:56,18-ene-2018 17:00,23-ene-2018 15:00,-42.38416739336861,-73.86333659936497,08-11-2022,
67,2017-18,Los Lagos,Osorno,San Juan de la Costa,20-ene-2018 17:20,20-ene-2018 17:22,21-ene-2018 11:18,-40.61250439790331,-73.42500259682969,08-11-2022,
68,2017-18,Los Lagos,Llanquihue,Puerto Montt,20-ene-2018 18:20,20-ene-2018 18:25,27-ene-2018 17:56,-41.46916320564868,-72.85722451193378,08-11-2022,
69,2017-18,Los Lagos,Llanquihue,Puerto Montt,20-ene-2018 19:45,20-ene-2018 19:50,25-ene-2018 10:20,-41.47000109513147,-72.85917275478694,08-11-2022,
70,2017-18,Los Lagos,Chiloé,Ancud,20-ene-2018 18:00,20-ene-2018 18:05,21-ene-2018 16:19,-41.94333516223839,-73.8386167440041,08-11-2022,
71,2017-18,Los Lagos,Chiloé,Queilén,21-ene-2018 09:32,21-ene-2018 09:45,21-ene-2018 14:00,-42.88055172937266,-73.46111285058174,08-11-2022,
72,2017-18,Los Lagos,Llanquihue,Calbuco,21-ene-2018 13:00,21-ene-2018 13:03,20-mar-2018 15:45,-41.64064253079318,-73.24091208021528,08-11-2022,
73,2017-18,Los Lagos,Chiloé,Ancud,21-ene-2018 16:50,21-ene-2018 16:55,22-ene-2018 17:45,-41.881113666323465,-73.8258362079913,08-11-2022,
74,2017-18,Los Lagos,Llanquihue,Fresia,21-ene-2018 16:44,21-ene-2018 16:45,29-ene-2018 14:38,-41.1804891705784,-73.68879832994355,08-11-2022,
75,2017-18,Los Lagos,Llanquihue,Puerto Montt,22-ene-2018 17:10,22-ene-2018 17:15,22-ene-2018 19:42,-41.484627946848974,-72.96531547992055,08-11-2022,
76,2017-18,Los Lagos,Osorno,San Juan de la Costa,23-ene-2018 13:15,23-ene-2018 13:20,26-ene-2018 15:22,-40.4694703479868,-73.38080183794867,08-11-2022,
77,2017-18,Los Lagos,Llanquihue,Puerto Montt,23-ene-2018 16:20,23-ene-2018 16:25,24-ene-2018 12:00,-41.46972147747287,-72.88249685848567,08-11-2022,
78,2017-18,Los Lagos,Osorno,Osorno,23-ene-2018 18:40,23-ene-2018 18:43,26-ene-2018 12:20,-40.68110659090487,-73.10305349354765,08-11-2022,
79,2017-18,Los Lagos,Llanquihue,Llanquihue,24-ene-2018 14:00,24-ene-2018 14:05,24-ene-2018 16:16,-41.186388794602344,-73.06778188085354,08-11-2022,
80,2017-18,Los Lagos,Llanquihue,Puerto Varas,24-ene-2018 17:30,24-ene-2018 17:38,25-ene-2018 17:40,-41.38860912107726,-72.91916984163782,08-11-2022,
81,2017-18,Los Lagos,Llanquihue,Puerto Montt,25-ene-2018 19:35,25-ene-2018 19:48,25-ene-2018 20:30,-41.46472050852107,-72.88972422649135,08-11-2022,
82,2017-18,Los Lagos,Llanquihue,Puerto Montt,27-ene-2018 20:20,27-ene-2018 20:30,27-ene-2018 21:33,-41.409996346689965,-72.91000489637243,08-11-2022,
83,2017-18,Los Lagos,Chiloé,Chonchi,29-ene-2018 15:02,29-ene-2018 15:05,31-ene-2018 16:24,-42.56860958908365,-74.12194136076685,08-11-2022,
84,2017-18,Los Lagos,Llanquihue,Puerto Montt,30-ene-2018 17:40,30-ene-2018 17:50,30-ene-2018 20:44,-41.39583064445755,-72.92055421162611,08-11-2022,
85,2017-18,Los Lagos,Llanquihue,Puerto Montt,31-ene-2018 11:00,31-ene-2018 11:02,31-ene-2018 13:25,-41.45139258643429,-72.94000551057766,08-11-2022,
86,2017-18,Los Lagos,Llanquihue,Puerto Montt,31-ene-2018 15:30,31-ene-2018 15:31,31-ene-2018 16:50,-41.468607935289626,-73.01861305444625,08-11-2022,
87,2017-18,Los Lagos,Chiloé,Dalcahue,31-ene-2018 16:18,31-ene-2018 16:20,31-ene-2018 17:50,-42.37139197228591,-73.70333342328438,08-11-2022,
88,2017-18,Los Lagos,Llanquihue,Puerto Montt,31-ene-2018 19:02,31-ene-2018 19:03,31-ene-2018 19:55,-41.3902823691406,-72.92055169169777,08-11-2022,
89,2017-18,Los Lagos,Osorno,Purranque,1-feb-2018 16:00,1-feb-2018 16:05,8-feb-2018 14:50,-41.04482900337314,-73.51339462087601,08-11-2022,
90,2017-18,Los Lagos,Llanquihue,Puerto Montt,2-feb-2018 13:40,2-feb-2018 13:43,7-feb-2018 12:05,-41.45917158841595,-72.92083011934436,08-11-2022,
91,2017-18,Los Lagos,Llanquihue,Puerto Montt,2-feb-2018 15:00,2-feb-2018 15:02,6-feb-2018 15:00,-41.475830850753475,-72.88999846074157,08-11-2022,
92,2017-18,Los Lagos,Llanquihue,Puerto Montt,2-feb-2018 18:15,2-feb-2018 18:16,2-feb-2018 20:28,-41.450830267092066,-72.94582942189417,08-11-2022,
93,2017-18,Los Lagos,Llanquihue,Puerto Montt,3-feb-2018 20:00,3-feb-2018 20:06,13-feb-2018 18:35,-41.46688665347796,-72.861694051902,08-11-2022,
94,2017-18,Los Lagos,Llanquihue,Puerto Montt,4-feb-2018 14:17,4-feb-2018 14:18,4-feb-2018 16:10,-41.45188864631149,-72.94507772597699,08-11-2022,
95,2017-18,Los Lagos,Llanquihue,Puerto Varas,4-feb-2018 16:40,4-feb-2018 16:41,4-feb-2018 17:30,-41.30382979522353,-73.00840575496628,08-11-2022,
96,2017-18,Los Lagos,Llanquihue,Puerto Montt,4-feb-2018 17:50,4-feb-2018 17:52,4-feb-2018 19:00,-41.4650007563971,-72.90999899030038,08-11-2022,
97,2017-18,Los Lagos,Osorno,San Juan de la Costa,4-feb-2018 17:30,4-feb-2018 17:35,4-feb-2018 19:30,-40.71111441348815,-73.515835767171,08-11-2022,
98,2017-18,Los Lagos,Llanquihue,Puerto Montt,5-feb-2018 13:15,5-feb-2018 13:20,5-feb-2018 14:32,-41.44647662322281,-72.91114445460832,08-11-2022,
99,2017-18,Los Lagos,Chiloé,Dalcahue,5-feb-2018 20:12,5-feb-2018 20:15,8-feb-2018 15:55,-42.33166950262518,-73.62472101412735,08-11-2022,
100,2017-18,Los Lagos,Llanquihue,Puerto Montt,7-feb-2018 11:00,7-feb-2018 11:02,10-feb-2018 15:34,-41.45171804115898,-72.94510705525457,08-11-2022,
101,2017-18,Los Lagos,Chiloé,Ancud,6-feb-2018 11:00,6-feb-2018 11:03,7-feb-2018 14:05,-42.17555448734181,-73.68028135924772,08-11-2022,
102,2017-18,Los Lagos,Chiloé,Dalcahue,7-feb-2018 15:20,7-feb-2018 15:32,8-feb-2018 16:50,-43.39166844037382,-73.71916122677301,08-11-2022,
103,2017-18,Los Lagos,Osorno,San Pablo,8-feb-2018 17:00,8-feb-2018 17:05,8-feb-2018 19:30,-40.413000862600406,-73.37666437006565,08-11-2022,
104,2017-18,Los Lagos,Llanquihue,Puerto Montt,9-feb-2018 12:00,9-feb-2018 12:05,9-feb-2018 14:20,-41.4766694940677,-72.91672584356293,08-11-2022,
105,2017-18,Los Lagos,Llanquihue,Puerto Varas,10-feb-2018 14:50,10-feb-2018 15:00,10-feb-2018 16:25,-41.38702761369355,-72.92386062076406,08-11-2022,
106,2017-18,Los Lagos,Chiloé,Dalcahue,10-feb-2018 17:12,10-feb-2018 17:15,10-feb-2018 19:30,-42.370831777924934,-73.7436063354242,08-11-2022,
107,2017-18,Los Lagos,Chiloé,Dalcahue,11-feb-2018 16:08,11-feb-2018 16:10,11-feb-2018 17:30,-42.37027947799771,-73.74333800636785,08-11-2022,
108,2017-18,Los Lagos,Llanquihue,Puerto Montt,5-feb-2018 20:00,5-feb-2018 20:08,5-feb-2018 21:20,-41.475252224861144,-72.90613669835547,08-11-2022,
109,2017-18,Los Lagos,Llanquihue,Puerto Montt,11-feb-2018 19:00,11-feb-2018 19:05,11-feb-2018 20:42,-41.4622243125747,-72.88083710348758,08-11-2022,
110,2017-18,Los Lagos,Chiloé,Ancud,13-feb-2018 16:23,13-feb-2018 16:25,24-feb-2018 10:24,-41.99083450246345,-73.6408361225682,08-11-2022,
111,2017-18,Los Lagos,Chiloé,Quemchi,13-feb-2018 14:59,13-feb-2018 15:09,19-feb-2018 15:35,-42.19555229442999,-73.53944430764464,08-11-2022,
112,2017-18,Los Lagos,Chiloé,Quemchi,13-feb-2018 14:40,13-feb-2018 14:54,20-feb-2018 17:55,-42.22222500243804,-73.5272219166659,08-11-2022,
113,2017-18,Los Lagos,Chiloé,Chonchi,13-feb-2018 20:00,13-feb-2018 20:10,13-feb-2018 23:58,-42.546386728006674,-73.79444720709814,08-11-2022,
114,2017-18,Los Lagos,Chiloé,Castro,14-feb-2018 20:40,14-feb-2018 20:50,20-feb-2018 14:08,-42.46999865250512,-73.7900024693329,08-11-2022,
115,2017-18,Los Lagos,Llanquihue,Puerto Varas,15-feb-2018 19:45,15-feb-2018 19:53,15-feb-2018 21:07,-41.384751499560835,-72.91255985207648,08-11-2022,
116,2017-18,Los Lagos,Llanquihue,Puerto Montt,16-feb-2018 14:27,16-feb-2018 14:35,19-feb-2018 16:44,-41.44361222549209,-72.90964434630644,08-11-2022,
117,2017-18,Los Lagos,Llanquihue,Puerto Montt,17-feb-2018 13:15,17-feb-2018 13:25,4-mar-2018 11:30,-41.46983412363351,-72.86036375477468,08-11-2022,
118,2017-18,Los Lagos,Llanquihue,Puerto Varas,18-feb-2018 12:00,18-feb-2018 12:12,19-feb-2018 19:10,-41.34036562622215,-72.99511442959896,08-11-2022,
119,2017-18,Los Lagos,Chiloé,Chonchi,18-feb-2018 18:15,18-feb-2018 18:16,20-feb-2018 18:30,-42.54583707285608,-73.79527378625193,08-11-2022,
120,2017-18,Los Lagos,Llanquihue,Puerto Montt,20-feb-2018 14:45,20-feb-2018 14:50,20-feb-2018 15:40,-41.41119743534346,-72.86992277417474,08-11-2022,
121,2017-18,Los Lagos,Osorno,San Juan de la Costa,20-feb-2018 19:54,20-feb-2018 19:58,21-feb-2018 11:00,-40.615552054845175,-73.42389074182883,08-11-2022,
122,2017-18,Los Lagos,Chiloé,Castro,22-feb-2018 15:50,22-feb-2018 15:55,23-feb-2018 17:19,-42.53582988014003,-73.70749833903774,08-11-2022,
123,2017-18,Los Lagos,Llanquihue,Puerto Montt,23-feb-2018 16:32,23-feb-2018 16:44,23-feb-2018 17:44,-41.413885634962476,-72.90150500320098,08-11-2022,
124,2017-18,Los Lagos,Llanquihue,Puerto Montt,24-feb-2018 19:20,24-feb-2018 19:30,26-feb-2018 18:40,-41.408171422557565,-72.90771856194439,08-11-2022,
125,2017-18,Los Lagos,Llanquihue,Puerto Montt,24-feb-2018 21:18,24-feb-2018 21:19,24-feb-2018 22:05,-41.39547497317789,-72.92130714490708,08-11-2022,
126,2017-18,Los Lagos,Llanquihue,Puerto Varas,26-feb-2018 18:00,26-feb-2018 18:05,26-feb-2018 18:35,-41.38502810237871,-72.91638992091443,08-11-2022,
127,2017-18,Los Lagos,Llanquihue,Puerto Montt,27-feb-2018 10:35,27-feb-2018 10:45,27-feb-2018 12:42,-41.443163235960945,-72.90971861140093,08-11-2022,
128,2017-18,Los Lagos,Llanquihue,Puerto Varas,27-feb-2018 16:30,27-feb-2018 16:45,27-feb-2018 19:25,-41.384717763510665,-72.94721871306385,08-11-2022,
129,2017-18,Los Lagos,Llanquihue,Llanquihue,27-feb-2018 16:35,27-feb-2018 16:38,27-feb-2018 18:30,-41.20105207524081,-73.05971800232186,08-11-2022,
130,2017-18,Los Lagos,Llanquihue,Puerto Montt,27-feb-2018 17:00,27-feb-2018 17:10,28-feb-2018 18:10,-41.45778184293118,-73.01235771653369,08-11-2022,
131,2017-18,Los Lagos,Llanquihue,Cochamó,28-feb-2018 13:30,28-feb-2018 13:32,28-feb-2018 16:40,-41.602164668543274,-72.32306102850342,08-11-2022,
132,2017-18,Los Lagos,Osorno,San Juan de la Costa,21-feb-2018 18:10,28-feb-2018 18:15,4-mar-2018 17:26,-40.70083758915279,-73.40389054210733,08-11-2022,
133,2017-18,Los Lagos,Llanquihue,Puerto Montt,1-mar-2018 17:38,1-mar-2018 17:39,4-mar-2018 12:40,-41.4617760490251,-72.88143839680849,08-11-2022,
134,2017-18,Los Lagos,Llanquihue,Puerto Montt,1-mar-2018 19:30,1-mar-2018 19:36,1-mar-2018 20:40,-41.483337066768684,-72.88333503326395,08-11-2022,
135,2017-18,Los Lagos,Llanquihue,Puerto Montt,1-mar-2018 20:30,1-mar-2018 20:38,4-mar-2018 16:32,-41.474719864037596,-72.88639388756668,08-11-2022,
136,2017-18,Los Lagos,Llanquihue,Puerto Montt,2-mar-2018 13:05,2-mar-2018 13:06,7-mar-2018 12:21,-41.42902543219906,-72.97583724204587,08-11-2022,
137,2017-18,Los Lagos,Llanquihue,Puerto Varas,3-mar-2018 16:20,3-mar-2018 16:25,3-mar-2018 17:53,-41.3936119825465,-72.90500411556762,08-11-2022,
138,2017-18,Los Lagos,Osorno,San Juan de la Costa,3-mar-2018 21:00,3-mar-2018 21:05,6-mar-2018 10:23,-40.65072086923278,-73.3893314205864,08-11-2022,
139,2017-18,Los Lagos,Llanquihue,Puerto Varas,4-mar-2018 17:25,4-mar-2018 17:35,5-mar-2018 15:53,-41.35166315788884,-73.02285778292823,08-11-2022,
140,2017-18,Los Lagos,Osorno,San Juan de la Costa,6-mar-2018 10:35,6-mar-2018 10:42,10-mar-2018 17:02,-40.5363855854584,-73.36166958438564,08-11-2022,
141,2017-18,Los Lagos,Chiloé,Ancud,6-mar-2018 02:00,6-mar-2018 02:15,6-mar-2018 17:10,-42.18444121721594,-73.714172501154,08-11-2022,
142,2017-18,Los Lagos,Chiloé,Quinchao,6-mar-2018 15:00,6-mar-2018 15:15,7-mar-2018 17:25,-42.55277788800043,-73.41944809111368,08-11-2022,
143,2017-18,Los Lagos,Llanquihue,Llanquihue,6-mar-2018 15:40,6-mar-2018 15:45,7-mar-2018 18:20,-41.27491278560685,-72.98744852691387,08-11-2022,
144,2017-18,Los Lagos,Osorno,Osorno,7-mar-2018 19:05,7-mar-2018 19:07,9-mar-2018 16:20,-40.57678124555511,-73.23230988570927,08-11-2022,
145,2017-18,Los Lagos,Llanquihue,Puerto Montt,7-mar-2018 19:00,7-mar-2018 19:03,7-mar-2018 19:50,-41.46569841384845,-72.89688891661417,08-11-2022,
146,2017-18,Los Lagos,Llanquihue,Puerto Montt,7-mar-2018 18:40,7-mar-2018 18:42,19-mar-2018 11:30,-41.528390659855916,-73.20536239776085,08-11-2022,
147,2017-18,Los Lagos,Llanquihue,Calbuco,7-mar-2018 21:55,7-mar-2018 21:58,19-mar-2018 11:48,-41.62099678167791,-73.2349045701319,08-11-2022,
148,2017-18,Los Lagos,Llanquihue,Puerto Montt,15-abr-2018 15:10,15-abr-2018 15:13,15-abr-2018 15:57,-41.47478082280521,-72.90794823813218,08-11-2022,
149,2018-19,Los Lagos,Llanquihue,Puerto Montt,20-jul-2018 16:50,20-jul-2018 17:00,23-jul-2018 15:48,-41.46953034266883,-72.90056102887334,08-11-2022,
150,2018-19,Los Lagos,Chiloé,Dalcahue,13-oct-2018 17:00,13-oct-2018 17:30,17-oct-2018 11:55,-42.38499836464427,-73.7208379993311,08-11-2022,
151,2018-19,Los Lagos,Llanquihue,Puerto Montt,26-nov-2018 15:11,26-nov-2018 15:20,27-nov-2018 10:20,-41.447748261029375,-72.97110130838355,08-11-2022,
152,2018-19,Los Lagos,Llanquihue,Puerto Montt,26-nov-2018 19:00,26-nov-2018 19:05,26-nov-2018 19:50,-41.46447343670889,-72.89885630494352,08-11-2022,
153,2018-19,Los Lagos,Chiloé,Ancud,27-nov-2018 15:00,27-nov-2018 15:05,27-nov-2018 18:30,-41.87725903477931,-73.8267383174038,08-11-2022,
154,2018-19,Los Lagos,Llanquihue,Puerto Varas,30-nov-2018 18:08,30-nov-2018 18:09,30-nov-2018 20:10,-41.38472127102067,-72.92083658208567,08-11-2022,
155,2018-19,Los Lagos,Chiloé,Dalcahue,2-dic-2018 12:00,2-dic-2018 12:10,3-dic-2018 17:20,-42.36774889883613,-73.68238604728283,08-11-2022,
